date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:46:36	813606/813606	U-----	200	untouched ('')	image/png	etag:%22c6a26-6138b385ba930%22	http://localhost:8080/portfolio/wp-content/uploads/2019/01/allhabar4.png	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/uploads/2019/01/allhabar4.png	(from http://localhost:8080/portfolio/works/alkhabar-alyoum/)
17:46:36	2534/2534	U-----	200	untouched ('')	text/xml	date:Sun,%2031%20Mar%202024%2000:48:50%20GMT	http://localhost:8080/portfolio/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fportfolio%2Fworks%2Falkhabar-alyoum%2F&format=xml	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/oembed/1.0/embedc97e	(from http://localhost:8080/portfolio/works/alkhabar-alyoum/)
17:46:37	520798/520798	U-----	200	untouched ('')	image/png	etag:%227f25e-6138b38a7fccb%22	http://localhost:8080/portfolio/wp-content/uploads/2019/01/alkhabar3.png	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/uploads/2019/01/alkhabar3.png	(from http://localhost:8080/portfolio/works/alkhabar-alyoum/)
17:46:37	654211/654211	U-----	200	untouched ('')	image/png	etag:%229fb83-6138b394fb120%22	http://localhost:8080/portfolio/wp-content/uploads/2019/01/alkhabar1.png	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/uploads/2019/01/alkhabar1.png	(from http://localhost:8080/portfolio/works/alkhabar-alyoum/)
17:46:37	363984/363984	U-----	200	untouched ('')	image/png	etag:%2258dd0-6138b39125aed%22	http://localhost:8080/portfolio/wp-content/uploads/2019/01/alkhabar2.png	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/uploads/2019/01/alkhabar2.png	(from http://localhost:8080/portfolio/works/alkhabar-alyoum/)
17:46:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2015:46:33%20GMT	http://localhost:8080/portfolio/works/alkhabar-alyoum	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/works/alkhabar-alyoum	(from http://localhost:8080/portfolio/works/alkhabar-alyoum/)
17:46:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2015:46:36%20GMT	http://localhost:8080/portfolio/2017/06/10/a-place-of-silence	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/2017/06/10/a-place-of-silence.ad.delayed	(from http://localhost:8080/portfolio/2017/06/10/a-place-of-silence/)
17:46:44	89074/89074	U--MC-	200	updated ('OK')	text/html	date:Sun,%2031%20Mar%202024%2015:46:37%20GMT	http://localhost:8080/portfolio/works/tags/illustrator/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/works/tags/illustrator/index.html	(from http://localhost:8080/portfolio/works/alkhabar-alyoum/)
17:46:46	28295/28295	U-----	200	untouched ('')	application/rss+xml	etag:%229de129f5155136ae13ff68358b43e271%22	http://localhost:8080/portfolio/works/cat/news/feed/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/works/cat/news/feed/index.html	(from http://localhost:8080/portfolio/works/cat/news/)
17:46:47	89024/89024	U--MC-	200	updated ('OK')	text/html	date:Sun,%2031%20Mar%202024%2015:46:37%20GMT	http://localhost:8080/portfolio/works/tags/mockup/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/works/tags/mockup/index.html	(from http://localhost:8080/portfolio/works/alkhabar-alyoum/)
17:46:47	88082/88082	U--MC-	200	updated ('OK')	text/html	date:Sun,%2031%20Mar%202024%2015:46:38%20GMT	http://localhost:8080/portfolio/works/tags/photoshop/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/works/tags/photoshop/index.html	(from http://localhost:8080/portfolio/works/alkhabar-alyoum/)
17:46:49	657/657	U-----	200	untouched ('')	application/json	date:Sun,%2031%20Mar%202024%2000:50:57%20GMT	http://localhost:8080/portfolio/wp-json/wp/v2/portfolio_cat/95	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/wp/v2/portfolio_cat/95.json	(from http://localhost:8080/portfolio/works/cat/news/)
17:46:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2015:46:47%20GMT	http://localhost:8080/portfolio/works/cat/news	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/works/cat/news	(from http://localhost:8080/portfolio/works/cat/news/)
17:46:50	13045/13045	U-----	200	untouched ('')	application/rss+xml	etag:%229de129f5155136ae13ff68358b43e271%22	http://localhost:8080/portfolio/works/cat/salesforce/feed/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/works/cat/salesforce/feed/index.html	(from http://localhost:8080/portfolio/works/cat/salesforce/)
17:46:52	678/678	U-----	200	untouched ('')	application/json	date:Sun,%2031%20Mar%202024%2000:51:06%20GMT	http://localhost:8080/portfolio/wp-json/wp/v2/portfolio_cat/100	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/wp/v2/portfolio_cat/100.json	(from http://localhost:8080/portfolio/works/cat/salesforce/)
17:46:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2015:46:49%20GMT	http://localhost:8080/portfolio/works/cat/salesforce	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/works/cat/salesforce	(from http://localhost:8080/portfolio/works/cat/salesforce/)
17:46:54	20769/20769	U-----	200	untouched ('')	application/rss+xml	etag:%229de129f5155136ae13ff68358b43e271%22	http://localhost:8080/portfolio/works/cat/medical/feed/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/works/cat/medical/feed/index.html	(from http://localhost:8080/portfolio/works/cat/medical/)
17:46:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2015:46:50%20GMT	http://localhost:8080/portfolio/2017/06/10/how-to-create-a-logo-like-a-pro	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/2017/06/10/how-to-create-a-logo-like-a-pro	(from http://localhost:8080/portfolio/2017/06/10/how-to-create-a-logo-like-a-pro/)
17:46:59	666/666	U-----	200	untouched ('')	application/json	date:Sun,%2031%20Mar%202024%2000:51:13%20GMT	http://localhost:8080/portfolio/wp-json/wp/v2/portfolio_cat/94	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/wp/v2/portfolio_cat/94.json	(from http://localhost:8080/portfolio/works/cat/medical/)
17:47:00	39366/39366	U-----	200	untouched ('')	application/rss+xml	etag:%229de129f5155136ae13ff68358b43e271%22	http://localhost:8080/portfolio/works/cat/gym-fitness/feed/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/works/cat/gym-fitness/feed/index.html	(from http://localhost:8080/portfolio/works/cat/gym-fitness/)
17:47:02	7935/7935	U-----	200	untouched ('')	application/rss+xml	etag:%229de129f5155136ae13ff68358b43e271%22	http://localhost:8080/portfolio/works/cat/packing/feed/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/works/cat/packing/feed/index.html	(from http://localhost:8080/portfolio/works/cat/packing/)
17:47:02	684/684	U-----	200	untouched ('')	application/json	date:Sun,%2031%20Mar%202024%2000:51:19%20GMT	http://localhost:8080/portfolio/wp-json/wp/v2/portfolio_cat/92	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/wp/v2/portfolio_cat/92.json	(from http://localhost:8080/portfolio/works/cat/gym-fitness/)
17:47:05	666/666	U-----	200	untouched ('')	application/json	date:Sun,%2031%20Mar%202024%2000:51:25%20GMT	http://localhost:8080/portfolio/wp-json/wp/v2/portfolio_cat/96	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/wp/v2/portfolio_cat/96.json	(from http://localhost:8080/portfolio/works/cat/packing/)
17:47:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2015:47:01%20GMT	http://localhost:8080/portfolio/works/cat/packing	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/works/cat/packing	(from http://localhost:8080/portfolio/works/cat/packing/)
17:47:06	1518271/1518271	U-----	200	untouched ('')	image/png	etag:%22172abf-6138a47df2ccf%22	http://localhost:8080/portfolio/wp-content/uploads/2019/06/xvendo1-1.png	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/uploads/2019/06/xvendo1-1.png	(from http://localhost:8080/portfolio/works/cat/fashion-ecommerce/)
17:47:06	33706/33706	U-----	200	untouched ('')	application/rss+xml	etag:%229de129f5155136ae13ff68358b43e271%22	http://localhost:8080/portfolio/works/cat/fashion-ecommerce/feed/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/works/cat/fashion-ecommerce/feed/index.html	(from http://localhost:8080/portfolio/works/cat/fashion-ecommerce/)
17:47:06	1226586/1226586	U-----	200	untouched ('')	image/png	etag:%2212b75a-6138ab1711c3a%22	http://localhost:8080/portfolio/wp-content/uploads/2019/06/Capturecq.png	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/uploads/2019/06/Capturecq.png	(from http://localhost:8080/portfolio/works/cat/fashion-ecommerce/)
17:47:06	702/702	U-----	200	untouched ('')	application/json	date:Sun,%2031%20Mar%202024%2000:51:30%20GMT	http://localhost:8080/portfolio/wp-json/wp/v2/portfolio_cat/91	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/wp/v2/portfolio_cat/91.json	(from http://localhost:8080/portfolio/works/cat/fashion-ecommerce/)
17:47:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2015:47:05%20GMT	http://localhost:8080/portfolio/works/cat/fashion-ecommerce	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/works/cat/fashion-ecommerce	(from http://localhost:8080/portfolio/works/cat/fashion-ecommerce/)
17:47:09	10547/10547	U-----	200	untouched ('')	application/rss+xml	etag:%229de129f5155136ae13ff68358b43e271%22	http://localhost:8080/portfolio/works/cat/religious/feed/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/works/cat/religious/feed/index.html	(from http://localhost:8080/portfolio/works/cat/religious/)
17:47:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2015:47:06%20GMT	http://localhost:8080/portfolio/tag/article	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/tag/article	(from http://localhost:8080/portfolio/tag/article/)
17:47:10	672/672	U-----	200	untouched ('')	application/json	date:Sun,%2031%20Mar%202024%2000:51:34%20GMT	http://localhost:8080/portfolio/wp-json/wp/v2/portfolio_cat/97	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/wp/v2/portfolio_cat/97.json	(from http://localhost:8080/portfolio/works/cat/religious/)
17:47:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2015:47:09%20GMT	http://localhost:8080/portfolio/works/cat/religious	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/works/cat/religious	(from http://localhost:8080/portfolio/works/cat/religious/)
17:47:13	180709/180709	U-----	200	untouched ('')	image/png	etag:%222c1e5-6137fa229d6b4%22	http://localhost:8080/portfolio/wp-content/uploads/2019/06/doro.png	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/uploads/2019/06/doro.png	(from http://localhost:8080/portfolio/works/cat/crypto/)
17:47:13	12651/12651	U-----	200	untouched ('')	application/rss+xml	etag:%229de129f5155136ae13ff68358b43e271%22	http://localhost:8080/portfolio/works/cat/crypto/feed/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/works/cat/crypto/feed/index.html	(from http://localhost:8080/portfolio/works/cat/crypto/)
17:47:14	663/663	U-----	200	untouched ('')	application/json	date:Sun,%2031%20Mar%202024%2000:51:39%20GMT	http://localhost:8080/portfolio/wp-json/wp/v2/portfolio_cat/89	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/wp/v2/portfolio_cat/89.json	(from http://localhost:8080/portfolio/works/cat/crypto/)
17:47:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2015:47:11%20GMT	http://localhost:8080/portfolio/works/cat/crypto	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/works/cat/crypto	(from http://localhost:8080/portfolio/works/cat/crypto/)
17:47:14	3104549/3104549	U-----	200	untouched ('')	image/png	etag:%222f5f25-6138a94fb18d0%22	http://localhost:8080/portfolio/wp-content/uploads/2019/06/Capture%d8%a4%d8%b6.png	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/uploads/2019/06/Capture%d8%a4%d8%b6.png	(from http://localhost:8080/portfolio/works/cat/smart-mobility/)
17:47:16	15320/15320	U-----	200	untouched ('')	application/rss+xml	etag:%229de129f5155136ae13ff68358b43e271%22	http://localhost:8080/portfolio/works/cat/smart-mobility/feed/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/works/cat/smart-mobility/feed/index.html	(from http://localhost:8080/portfolio/works/cat/smart-mobility/)
17:47:17	687/687	U-----	200	untouched ('')	application/json	date:Sun,%2031%20Mar%202024%2000:51:45%20GMT	http://localhost:8080/portfolio/wp-json/wp/v2/portfolio_cat/98	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/wp/v2/portfolio_cat/98.json	(from http://localhost:8080/portfolio/works/cat/smart-mobility/)
17:47:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2015:47:14%20GMT	http://localhost:8080/portfolio/tag/computer	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/tag/computer.b2.delayed	(from http://localhost:8080/portfolio/tag/computer/)
17:47:18	9365/9365	U-----	200	untouched ('')	application/rss+xml	etag:%229de129f5155136ae13ff68358b43e271%22	http://localhost:8080/portfolio/works/cat/spa/feed/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/works/cat/spa/feed/index.html	(from http://localhost:8080/portfolio/works/cat/spa/)
17:47:20	7314/7314	U-----	200	untouched ('')	application/rss+xml	etag:%229de129f5155136ae13ff68358b43e271%22	http://localhost:8080/portfolio/works/cat/legal/feed/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/works/cat/legal/feed/index.html	(from http://localhost:8080/portfolio/works/cat/legal/)
17:47:21	654/654	U-----	200	untouched ('')	application/json	date:Sun,%2031%20Mar%202024%2000:52:12%20GMT	http://localhost:8080/portfolio/wp-json/wp/v2/portfolio_cat/99	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/wp/v2/portfolio_cat/99.json	(from http://localhost:8080/portfolio/works/cat/spa/)
17:47:21	660/660	U-----	200	untouched ('')	application/json	date:Sun,%2031%20Mar%202024%2000:52:26%20GMT	http://localhost:8080/portfolio/wp-json/wp/v2/portfolio_cat/93	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/wp/v2/portfolio_cat/93.json	(from http://localhost:8080/portfolio/works/cat/legal/)
17:47:22	2243/2243	U-----	200	untouched ('OK')	text/css	etag:%228c3-61376de6f84f5%22	http://localhost:8080/portfolio/wp-content/themes/Xtra-4.4.7_working_with_all_demos-1/assets/css/comments.css?ver=4.4.7	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/themes/Xtra-4.4.7_working_with_all_demos-1/assets/css/comments946e.css	(from http://localhost:8080/portfolio/2024/03/12/hello-world/)
17:47:22	456/456	U-----	200	untouched ('OK')	text/css	etag:%221c8-61376de6f810e%22	http://localhost:8080/portfolio/wp-content/themes/Xtra-4.4.7_working_with_all_demos-1/assets/css/comments-mobile.css?ver=4.4.7	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/themes/Xtra-4.4.7_working_with_all_demos-1/assets/css/comments-mobile946e.css	(from http://localhost:8080/portfolio/2024/03/12/hello-world/)
17:47:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2015:47:18%20GMT	http://localhost:8080/portfolio/works/cat/legal	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/works/cat/legal	(from http://localhost:8080/portfolio/works/cat/legal/)
17:47:27	1680/1680	U-----	200	untouched ('')	application/rss+xml	etag:%229de129f5155136ae13ff68358b43e271%22	http://localhost:8080/portfolio/2024/03/12/hello-world/feed/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/2024/03/12/hello-world/feed/index.html	(from http://localhost:8080/portfolio/2024/03/12/hello-world/)
17:47:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2015:47:23%20GMT	http://localhost:8080/portfolio/tag/famous	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/tag/famous.b3.delayed	(from http://localhost:8080/portfolio/tag/famous/)
17:47:29	99740/99740	U--MC-	200	updated ('OK')	text/html	date:Sun,%2031%20Mar%202024%2015:47:20%20GMT	http://localhost:8080/portfolio/works/page/2	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/works/page/2.html	(from http://localhost:8080/portfolio/works/page/2/)
17:47:31	2032/2032	U-----	200	untouched ('')	application/json	date:Sun,%2031%20Mar%202024%2000:54:38%20GMT	http://localhost:8080/portfolio/wp-json/wp/v2/posts/1	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/wp/v2/posts/1.json	(from http://localhost:8080/portfolio/2024/03/12/hello-world/)
17:47:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2015:47:27%20GMT	http://localhost:8080/portfolio/?p=1	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/indexcff1.html	(from http://localhost:8080/portfolio/2024/03/12/hello-world/)
17:47:39	2197/2197	U-----	200	untouched ('')	application/json	date:Sun,%2031%20Mar%202024%2000:54:42%20GMT	http://localhost:8080/portfolio/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fportfolio%2F2024%2F03%2F12%2Fhello-world%2F	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/oembed/1.0/embed5632.json	(from http://localhost:8080/portfolio/2024/03/12/hello-world/)
17:47:40	2344/2344	U-----	200	untouched ('')	text/xml	date:Sun,%2031%20Mar%202024%2000:54:46%20GMT	http://localhost:8080/portfolio/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fportfolio%2F2024%2F03%2F12%2Fhello-world%2F&format=xml	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/oembed/1.0/embedeebe	(from http://localhost:8080/portfolio/2024/03/12/hello-world/)
17:47:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2015:47:36%20GMT	http://localhost:8080/portfolio/2024/03/12	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/2024/03/12	(from http://localhost:8080/portfolio/2024/03/12/hello-world/)
17:47:43	88048/88048	U--MC-	200	updated ('OK')	text/html	date:Sun,%2031%20Mar%202024%2015:47:31%20GMT	http://localhost:8080/portfolio/category/uncategorized/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/category/uncategorized/index.html	(from http://localhost:8080/portfolio/2024/03/12/hello-world/)
17:47:46	23320/23320	U-----	200	untouched ('')	application/rss+xml	etag:%229de129f5155136ae13ff68358b43e271%22	http://localhost:8080/portfolio/author/portfolio/feed/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/author/portfolio/feed/index.html	(from http://localhost:8080/portfolio/author/portfolio/)
17:47:48	1273/1273	U-----	200	untouched ('')	application/json	date:Sun,%2031%20Mar%202024%2000:55:12%20GMT	http://localhost:8080/portfolio/wp-json/wp/v2/users/1	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/wp/v2/users/1.json	(from http://localhost:8080/portfolio/author/portfolio/)
17:47:49	95774/95774	U--MC-	200	updated ('OK')	text/html	date:Sun,%2031%20Mar%202024%2015:47:39%20GMT	http://localhost:8080/portfolio/2017/06/10/principles-of-coldness/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/2017/06/10/principles-of-coldness/index.html	(from http://localhost:8080/portfolio/2024/03/12/hello-world/)
17:47:49	92235/92235	U--MC-	200	updated ('OK')	text/html	date:Sun,%2031%20Mar%202024%2015:47:40%20GMT	http://localhost:8080/portfolio/2024/03/12/hello-world/?replytocom=1	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/2024/03/12/hello-world/index6809.html	(from http://localhost:8080/portfolio/2024/03/12/hello-world/)
17:47:55	1735/1735	U-----	200	untouched ('')	application/rss+xml	etag:%229de129f5155136ae13ff68358b43e271%22	http://localhost:8080/portfolio/2023/12/17/hello-world-3/feed/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/2023/12/17/hello-world-3/feed/index.html	(from http://localhost:8080/portfolio/2023/12/17/hello-world-3/)
17:47:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2015:47:50%20GMT	http://localhost:8080/portfolio/?p=1154	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/indexed87.html	(from http://localhost:8080/portfolio/2023/12/17/hello-world-3/)
17:47:56	2060/2060	U-----	200	untouched ('')	application/json	date:Sun,%2031%20Mar%202024%2000:55:24%20GMT	http://localhost:8080/portfolio/wp-json/wp/v2/posts/1154	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/wp/v2/posts/1154.json	(from http://localhost:8080/portfolio/2023/12/17/hello-world-3/)
17:47:57	91905/91905	U--MC-	200	updated ('OK')	text/html	date:Sun,%2031%20Mar%202024%2015:47:46%20GMT	http://localhost:8080/portfolio/author/portfolio/page/2/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/author/portfolio/page/2/index.html	(from http://localhost:8080/portfolio/author/portfolio/)
17:48:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2015:47:56%20GMT	http://localhost:8080/portfolio/2023/12/17	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/2023/12/17	(from http://localhost:8080/portfolio/2023/12/17/hello-world-3/)
17:48:07	2203/2203	U-----	200	untouched ('')	application/json	date:Sun,%2031%20Mar%202024%2000:55:30%20GMT	http://localhost:8080/portfolio/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fportfolio%2F2023%2F12%2F17%2Fhello-world-3%2F	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/oembed/1.0/embed0cee.json	(from http://localhost:8080/portfolio/2023/12/17/hello-world-3/)
17:48:07	2350/2350	U-----	200	untouched ('')	text/xml	date:Sun,%2031%20Mar%202024%2000:55:39%20GMT	http://localhost:8080/portfolio/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fportfolio%2F2023%2F12%2F17%2Fhello-world-3%2F&format=xml	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/oembed/1.0/embed530b	(from http://localhost:8080/portfolio/2023/12/17/hello-world-3/)
17:48:10	93526/93526	U--MC-	200	updated ('OK')	text/html	date:Sun,%2031%20Mar%202024%2015:47:57%20GMT	http://localhost:8080/portfolio/2023/12/17/hello-world-3/?replytocom=2	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/2023/12/17/hello-world-3/index0e22.html	(from http://localhost:8080/portfolio/2023/12/17/hello-world-3/)
17:48:12	1921/1921	U-----	200	untouched ('')	application/rss+xml	etag:%229de129f5155136ae13ff68358b43e271%22	http://localhost:8080/portfolio/author/portfolioo/feed/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/author/portfolioo/feed/index.html	(from http://localhost:8080/portfolio/author/portfolioo/)
17:48:13	784/784	U-----	200	untouched ('')	application/rss+xml	etag:%229de129f5155136ae13ff68358b43e271%22	http://localhost:8080/portfolio/2017/06/10/a-place-of-silence/feed/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/2017/06/10/a-place-of-silence/feed/index.html	(from http://localhost:8080/portfolio/2017/06/10/a-place-of-silence/)
17:48:14	1242/1242	U-----	200	untouched ('')	application/json	date:Sun,%2031%20Mar%202024%2000:55:50%20GMT	http://localhost:8080/portfolio/wp-json/wp/v2/users/2	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/wp/v2/users/2.json	(from http://localhost:8080/portfolio/author/portfolioo/)
17:48:17	4547/4547	U-----	200	untouched ('')	application/json	date:Sun,%2031%20Mar%202024%2000:56:00%20GMT	http://localhost:8080/portfolio/wp-json/wp/v2/posts/143	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/wp/v2/posts/143.json	(from http://localhost:8080/portfolio/2017/06/10/a-place-of-silence/)
17:48:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2015:48:12%20GMT	http://localhost:8080/portfolio/?p=143	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/indexdc22.html	(from http://localhost:8080/portfolio/2017/06/10/a-place-of-silence/)
17:48:19	2368/2368	U-----	200	untouched ('')	application/json	date:Sun,%2031%20Mar%202024%2000:56:05%20GMT	http://localhost:8080/portfolio/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fportfolio%2F2017%2F06%2F10%2Fa-place-of-silence%2F	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/oembed/1.0/embed63e7.json	(from http://localhost:8080/portfolio/2017/06/10/a-place-of-silence/)
17:48:20	2552/2552	U-----	200	untouched ('')	text/xml	date:Sun,%2031%20Mar%202024%2000:56:10%20GMT	http://localhost:8080/portfolio/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fportfolio%2F2017%2F06%2F10%2Fa-place-of-silence%2F&format=xml	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/oembed/1.0/embedf374	(from http://localhost:8080/portfolio/2017/06/10/a-place-of-silence/)
17:48:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2015:48:17%20GMT	http://localhost:8080/portfolio/tag/tutorial	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/tag/tutorial.b4.delayed	(from http://localhost:8080/portfolio/tag/tutorial/)
17:48:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2015:48:19%20GMT	http://localhost:8080/portfolio/2017/06/10	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/2017/06/10	(from http://localhost:8080/portfolio/2017/06/10/a-place-of-silence/)
17:48:27	823/823	U-----	200	untouched ('')	application/rss+xml	etag:%229de129f5155136ae13ff68358b43e271%22	http://localhost:8080/portfolio/2017/06/10/how-to-create-a-logo-like-a-pro/feed/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/2017/06/10/how-to-create-a-logo-like-a-pro/feed/index.html	(from http://localhost:8080/portfolio/2017/06/10/how-to-create-a-logo-like-a-pro/)
